date,name,category,value
2017/1/1,北京三聚环保新材�?,,
2017/1/1,烽火通信科技,,17361.08
2017/1/1,广深铁路,,17280.5
2017/1/1,天虹商场,,17272.96
2017/1/1,浙江英特集团,,17257.33
2017/1/1,中国联塑集团控股,,17221.05
2017/1/1,江苏洋河酒厂,,17183.11
2017/1/1,上海锦江国际酒店（集团）,,17013.12
2017/1/1,海澜之家,,16999.59
2017/1/1,华泰证券,,16917.02
2017/1/1,河南神火煤电,,16902.32
2017/1/1,徐工集团工程机械,,16891.23
2017/1/1,北京大北农科技集团,,16840.94
2017/1/1,圆通速�?,,
2017/1/1,江苏国信,,16815
2017/1/1,中国忠旺控股,,16695.54
2017/1/1,五菱汽车集团控股,,16677.7
2017/1/1,福耀玻璃工业集团,,16621.34
2017/1/1,阳煤化工,,16591.92
2017/1/1,内蒙古鄂尔多斯资�?,,
2017/1/1,五矿资源,,16531.36
2017/1/1,上海物资贸易,,16422.44
2017/1/1,锦州银行,,16413.85
2017/1/1,山东恒邦冶炼,,16397.42
2017/1/1,宁波舟山�?,,
2017/1/1,南京新街口百货商�?,,
2017/1/1,时代地产控股,,16206.45
2017/1/1,重庆小康工业集团,,16192.43
2017/1/1,易见供应链管�?,,
2017/1/1,盛京银行,,16113.88
2017/1/1,上海电力,,16046.44
2017/1/1,中远海运发展,,15964.91
2017/1/1,华电福新能源,,15917.03
2017/1/1,上海龙宇燃油,,15882.4
2017/1/1,国电科技环保集团,,15775.32
2017/1/1,唐山三友化工,,15756.8
2017/1/1,晶澳太阳能控�?,,
2017/1/1,理文造纸,,15696.81
2017/1/1,天津泰达,,15631.81
2017/1/1,瑞康医药,,15618.67
2017/1/1,云南铝业,,15543.31
2017/1/1,步步高商业连�?,,
2017/1/1,东方国际创业,,15378.14
2017/1/1,中百控股集团,,15366.35
2017/1/1,中储发展,,15293.06
2017/1/1,江河创建集团,,15239.59
2017/1/1,蓝思科技,,15236.12
2017/1/1,湖北宜化化工,,15181.93
2017/1/1,北京迪信通商�?,,
2017/1/1,中海油田服务,,15152.19
2017/1/1,宝胜科技创新,,15126.7
2017/1/1,申洲国际集团控股,,15099.08
2017/1/1,扬子江船业（控股�?,,
2017/1/1,深圳市中金岭南有色金�?,,
2017/1/1,深圳长城开发科技,,15069.17
2017/1/1,景瑞控股,,15051.28
2017/1/1,中化化肥控股,,14959.09
2017/1/1,雅戈尔集�?,,
2017/1/1,北控水务集团,,14852.27
2017/1/1,申万宏源集团,,14719.98
2017/1/1,平顶山天安煤�?,,
2017/1/1,北京京能清洁能源电力,,14635.84
2017/1/1,舜宇光学科技（集团）,,14611.78
2017/1/1,龙元建设集团,,14588.48
2017/1/1,湖北兴发化工集团,,14541.19
2017/1/1,凌源钢铁,,14462.73
2017/1/1,山东太阳纸业,,14455.49
2017/1/1,上海大生农业金融科技,,14364.87
2017/1/1,宝龙地产控股,,14295.62
2017/1/1,中国雨润食品集团,,14293.66
2017/1/1,重庆市迪马实�?,,
2017/1/1,海马汽车集团,,14239.28
2017/1/1,山西潞安环保能源开�?,,
2017/1/1,中华企业,,14196.75
2017/1/1,中国西电电气,,14173.82
2017/1/1,哈尔滨银�?,,
2017/1/1,哈药集团,,14126.89
2017/1/1,福建三钢闽光,,14117.93
2017/1/1,云南驰宏锌锗,,14104.4
2017/1/1,天津港发展控�?,,
2017/1/1,广东韶钢松山,,13972.87
2017/1/1,天士力医药集�?,,
2017/1/1,远东宏信,,13928.37
2017/1/1,河南中孚实业,,13915.54
2017/1/1,合生创展集团,,13911.63
2017/1/1,上海梅林正广�?,,
2017/1/1,长江出版传媒,,13789.4
2017/1/1,立讯精密工业,,13762.6
2017/1/1,杭州银行,,13732.84
2017/1/1,上海世茂,,13708.03
2017/1/1,永泰能源,,13699.16
2017/1/1,宁波建工,,13695.8
2017/1/1,禹洲地产,,13671.83
2017/1/1,玉柴国际,,13664.84
2017/1/1,天虹纺织集团,,13647.74
2017/1/1,冀中能�?,,
2017/1/1,新湖中宝,,13626.24
2017/1/1,深圳市海王生物工�?,,
2017/1/1,河南豫光金铅,,13565.5
2017/1/1,中粮屯河糖业,,13557.15
2017/1/1,中国生物制药,,13543.41
2017/1/1,华新水泥,,13525.76
2017/1/1,苏州胜利精密制造科技,,13476.86
2017/1/1,供销大集集团,,13424.74
2017/1/1,中茵,,13416.91
2017/1/1,安踏体育用品,,13345.76
2017/1/1,浙江大华技�?,,
2017/1/1,珠海华发实业,,13298.91
2017/1/1,中国银河证券,,13239.92
2017/1/1,山东南山铝业,,13227.89
2017/1/1,北大资源(控股),,13174.44
2017/1/1,长春欧亚集团,,13023.6
2017/1/1,中远海运能源运输,,13005.57
2017/1/1,天地科技,,12936.85
2017/1/1,银座集团,,12845.3
2017/1/1,大连�?,,
2017/1/1,上海陆家嘴金融贸易区开�?,,
2017/1/1,中文天地出版传媒,,12775.84
2017/1/1,国信证券,,12748.9
2017/1/1,盛屯矿业集团,,12710.02
2017/1/1,株洲冶炼集团,,12685.24
2017/1/1,浪潮电子信息产业,,12667.75
2017/1/1,中航直升�?,,
2017/1/1,宁波华翔电子,,12505.96
2017/1/1,宜宾天原集团,,12501.86
2017/1/1,中骏置业控股,,12480.68
2017/1/1,佛山市海天调味食�?,,
2017/1/1,北京华联综合超市,,12358.21
2017/1/1,浙江龙盛集团,,12355.53
2017/1/1,唐山冀东水�?,,
2017/1/1,人福医药集团公司,,12330.95
2017/1/1,山东步长制药,,12320.88
2017/1/1,北京蓝色光标品牌管理顾问,,12319.11
2017/1/1,远东智慧能源,,12242.76
2017/1/1,安徽山鹰纸业,,12134.81
2017/1/1,北京同仁�?,,
2017/1/1,广东江粉磁材,,12051.5
2017/1/1,协鑫集成科技,,12026.72
2017/1/1,长春一汽富维汽车零部件,,11992.48
2017/1/1,海洋石油工程,,11991.68
2017/1/1,北京京客隆商业集�?,,
2017/1/1,辽宁禾丰牧业,,11870.58
2017/1/1,合力泰科技,,11844.85
2017/1/1,中国奥园地产集团,,11827.27
2017/1/1,航天通信控股集团,,11823.32
2017/1/1,天津银行,,11814.74
2017/1/1,阜丰集团,,11803.13
2017/1/1,开滦能源化�?,,
2017/1/1,招商证券,,11695.45
2017/1/1,五矿资本,,11646.91
2017/1/1,北京城建投资发展,,11627.83
2017/1/1,北京燕京啤酒,,11573.2
2017/1/1,航天时代电子技�?,,
2017/1/1,隆基绿能科技,,11530.53
2017/1/1,中建西部建设,,11529.49
2017/1/1,安徽水利开�?,,
2017/1/1,国电南瑞科技,,11415.28
2017/1/1,融信中国控股,,11371.66
2017/1/1,亨得利控�?,,
2016/1/1,中国石油化工,,2018883
2016/1/1,中国石油天然气,,1725428
2016/1/1,中国建筑,,880577.13
2016/1/1,中国工商银行,,697647
2016/1/1,上海汽车集团,,670448.22
2016/1/1,中国移动,,668335
2016/1/1,中国中铁,,624104.14
2016/1/1,中国平安保险(集团),,619990
2016/1/1,中国建设银行,,605197
2016/1/1,中国铁建,,600538.73
2016/1/1,中国农业银行,,536168
2016/1/1,中国人寿保险,,511367
2016/1/1,中国银行,,474321
2016/1/1,中国人民保险集团,,406011
2016/1/1,中国交通建�?,,
2016/1/1,中国中信,,349197.6
2016/1/1,中国电信,,331202
2016/1/1,联想控股,,309826.14
2016/1/1,中国联合网络通信,,277048.53
2016/1/1,中国太平洋保�?集团),,247202
2016/1/1,中国中车,,241912.64
2016/1/1,国药控股,,227069.43
2016/1/1,中国冶金科工,,217323.97
2016/1/1,中国电力建设,,210921.29
2016/1/1,中国能源建设,,205692.95
2016/1/1,招商银行,,201471
2016/1/1,万科企业,,195549.13
2016/1/1,交通银�?,,
2016/1/1,江西铜业,,185782.49
2016/1/1,物产中大集团,,182573.22
2016/1/1,京东商城电子商务,,181286.96
2016/1/1,中国神华能源,,177069
2016/1/1,中国海洋石油,,171437
2016/1/1,宝山钢铁,,164117.14
2016/1/1,新华人寿保险,,158453
2016/1/1,中国民生银行,,154425
2016/1/1,兴业银行,,154348
2016/1/1,上海浦东发展银行,,146550
2016/1/1,美的集团,,139347.12
2016/1/1,万洲国际,,137722.76
2016/1/1,苏宁云商集团,,135547.63
2016/1/1,中国太平保险控股,,134604.8
2016/1/1,恒大地产集团,,133130
2016/1/1,华能国际电力,,128904.87
2016/1/1,厦门建发,,128088.56
2016/1/1,东风汽车集团,,126566
2016/1/1,上海建工集团,,125430.71
2016/1/1,大连万达商业地产,,124203
2016/1/1,中国海外发展,,124053.77
2016/1/1,中国铝业,,123445.87
2016/1/1,保利房地�?集团),,123428.78
2016/1/1,碧桂园控�?,,
2016/1/1,中国南方航空,,111467
2016/1/1,中国国际航空,,108929.11
2016/1/1,上海医药集团,,105516.59
2016/1/1,TCL集团,,104877.63
2016/1/1,腾讯控股,,102863
2016/1/1,珠海格力电器,,100564.45
2016/1/1,中国建材,,100291.59
2016/1/1,中兴通讯,,100186.39
2016/1/1,平安银行,,96163
2016/1/1,阿里巴巴集团控股,,94384
2016/1/1,中国东方航空,,93844
2016/1/1,中国光大银行,,93159
2016/1/1,青岛海尔,,89748.32
2016/1/1,铜陵有色金属集团,,86896.6
2016/1/1,华润置地,,86620.78
2016/1/1,中国再保�?集团),,86317.76
2016/1/1,北京汽车,,84111.53
2016/1/1,中国葛洲坝集�?,,
2016/1/1,中国通信服务,,80959.95
2016/1/1,比亚�?,,
2016/1/1,复星国际,,78796.89
2016/1/1,中国信达资产管理,,78744.14
2016/1/1,上海电气集团,,78009.45
2016/1/1,长城汽车,,76033.14
2016/1/1,中国华融资产管理,,75385.76
2016/1/1,紫金矿业集团,,74303.57
2016/1/1,潍柴动力,,73719.92
2016/1/1,河北钢铁,,73103.43
2016/1/1,中国长城计算机深�?,,
2016/1/1,华电国际电力,,71014.69
2016/1/1,中国粮油控股,,69157.26
2016/1/1,兖州煤业,,69007.38
2016/1/1,山西太钢不锈�?,,
2016/1/1,重庆长安汽车,,66771.58
2016/1/1,百度,,66381.73
2016/1/1,四川长虹电器,,64847.81
2016/1/1,国美电器控股,,64595.13
2016/1/1,厦门国贸集团,,64219.88
2016/1/1,国机汽车,,64163.71
2016/1/1,中国化学工程,,63532.34
2016/1/1,五矿发展,,61985.52
2016/1/1,大唐国际发电,,61890.28
2016/1/1,新希望六�?,,
2016/1/1,内蒙古伊利实业集�?,,
2016/1/1,中石化石油工程技术服�?,,
2016/1/1,厦门象屿,,59923.31
2016/1/1,华润电力控股,,59847.55
2016/1/1,中国船舶重工,,59810.8
2016/1/1,中国中煤能源,,59270.86
2016/1/1,中升集团控股,,59142.61
2016/1/1,华夏银行,,58844
2016/1/1,中国国际海运集装�?集团),,58685.8
2016/1/1,中国航油(新加�?,,58361.15
2016/1/1,武汉钢铁,,58338.04
2016/1/1,世茂房地产控�?,,
2016/1/1,中国远洋控股,,57489.92
2016/1/1,上海物资贸易,,57025.95
2016/1/1,云南铜业,,56655.55
2016/1/1,庞大汽贸集团,,56374.98
2016/1/1,连云港如意集�?,,
2016/1/1,甘肃酒钢集团宏兴钢铁,,54776.8
2016/1/1,国电电力发展,,54582.56
2016/1/1,中国中材,,53258.87
2016/1/1,鞍钢,,52759
2016/1/1,大秦铁路,,52531.37
2016/1/1,安徽海螺水泥,,50976.04
2016/1/1,北京控股,,50392.42
2016/1/1,云南云天�?,,
2016/1/1,新兴铸管,,50030.64
2016/1/1,九州通医药集�?,,
2016/1/1,深圳市爱施德,,49569.03
2016/1/1,招商局蛇口工业区控�?,,
2016/1/1,上海百联集团,,49218.16
2016/1/1,中国蒙牛乳业,,49026.52
2016/1/1,京东方科技集团,,48623.73
2016/1/1,广东温氏食品集团,,48237.37
2016/1/1,深圳市飞马国际供应链,,47637.22
2016/1/1,龙湖地产,,47423.1
2016/1/1,安徽江淮汽车,,46415.82
2016/1/1,中国外运,,45528.07
2016/1/1,马鞍山钢�?,,
2016/1/1,广州富力地产,,44290.92
2016/1/1,中国宏桥集团,,44109.93
2016/1/1,北京银行,,44081
2016/1/1,中化国际(控股),,43745.69
2016/1/1,天音通信控股,,43030.14
2016/1/1,雅居乐地产控�?,,
2016/1/1,光汇石油(控股),,42615.08
2016/1/1,永辉超市,,42144.83
2016/1/1,湖南华菱钢铁,,41499.21
2016/1/1,北京金隅,,40925.34
2016/1/1,百丽国际控股,,40811.6
2016/1/1,双钱集团,,40702.57
2016/1/1,唯品会控�?,,
2016/1/1,深圳市怡亚通供应链,,39938.67
2016/1/1,浙江浙能电力,,39687.93
2016/1/1,山煤国际能源集团,,39594.89
2016/1/1,中国大冶有色金属矿业,,39361.79
2016/1/1,江苏汇鸿国际集团,,39140.1
2016/1/1,山东钢铁,,38972.32
2016/1/1,山东黄金矿业,,38572.91
2016/1/1,华夏幸福基业,,38334.69
2016/1/1,海通证�?,,
2016/1/1,国泰君安证券,,37596.63
2016/1/1,大昌行集�?,,
2016/1/1,特变电工,,37451.96
2016/1/1,中金黄金,,37063.54
2016/1/1,东方电气,,36017.94
2016/1/1,老凤�?,,
2016/1/1,海南航空,,35225.44
2016/1/1,昆仑能源,,34886
2016/1/1,创维数码控股,,34521.56
2016/1/1,中航国际控股,,34350.51
2016/1/1,北汽福田汽车,,33997.49
2016/1/1,中国银河证券,,33759.27
2016/1/1,贵州茅台�?,,
2016/1/1,广发证券,,33446.64
2016/1/1,金地(集团),,32762.07
2016/1/1,陕西煤业,,32511.2
2016/1/1,深圳华侨�?,,
2016/1/1,新奥能源控股,,32063
2016/1/1,中海集装箱运�?,,
2016/1/1,国投电力控股,,31279.7
2016/1/1,郑州宇通客�?,,
2016/1/1,云南锡业,,31079.2
2016/1/1,北方华锦化学工业,,30909.32
2016/1/1,大商,,30832.06
2016/1/1,远洋地产控股,,30823.71
2016/1/1,四川路桥建设集团,,30771.18
2016/1/1,玖龙纸业(控股),,30716.56
2016/1/1,申万宏源集团,,30462.6
2016/1/1,恒逸石�?,,
2016/1/1,青岛海信电器,,30189.99
2016/1/1,吉利汽车控股,,30138.26
2016/1/1,重庆百货大楼,,30079.38
2016/1/1,新疆金风科技,,30062.1
2016/1/1,上海国际港务(集团),,29510.83
2016/1/1,广州汽车集团,,29418.22
2016/1/1,中国正通汽车服务控�?,,
2016/1/1,厦门信达,,29305.08
2016/1/1,本钢板材,,29253.64
2016/1/1,华润啤酒(控股),,29172.34
2016/1/1,国信证券,,29139.13
2016/1/1,荣盛石化,,28673.73
2016/1/1,申能,,28648.93
2016/1/1,同方,,28447.28
2016/1/1,中国重汽(香港),,28304.89
2016/1/1,中国船舶工业,,27763.85
2016/1/1,青岛啤酒,,27634.69
2016/1/1,联华超市,,27222.7
2016/1/1,厦门金龙汽车集团,,26834.9
2016/1/1,上海隧道工程,,26803.17
2016/1/1,西部矿业,,26767.02
2016/1/1,一汽轿�?,,
2016/1/1,中国航空科技工业,,26408.44
2016/1/1,华泰证券,,26261.94
2016/1/1,中国核能电力,,26202.03
2016/1/1,中化化肥控股,,26121.49
2016/1/1,华润燃气控股,,26051.4
2016/1/1,绿城中国控股,,26047.05
2016/1/1,柳州钢铁,,25909.46
2016/1/1,广东电力发展,,25723.81
2016/1/1,广东海大集团,,25567.4
2016/1/1,中船海洋与防务装�?,,
2016/1/1,哈尔滨电�?,,
2016/1/1,新余钢铁,,25371.01
2016/1/1,中国燃气控股,,25341.28
2016/1/1,招商证券,,25291.79
2016/1/1,杭州海康威视数字技�?,,
2016/1/1,浙商银行,,25130.38
2016/1/1,南京医药,,24813.09
2016/1/1,江铃汽车,,24527.89
2016/1/1,中国长江电力,,24239.07
2016/1/1,中航飞机,,24115.77
2016/1/1,中国铁路通信信号,,23951.55
2016/1/1,新城发展控股,,23835.89
2016/1/1,宝信汽车集团,,23776.46
2016/1/1,中海油田服务,,23653.98
2016/1/1,北京首都开�?,,
2016/1/1,中航动力,,23480.02
2016/1/1,海信科龙电器,,23471.6
2016/1/1,荣盛房地产发�?,,
2016/1/1,三一重工,,23366.87
2016/1/1,中国食品,,23325.61
2016/1/1,中国广核电力,,23262.9
2016/1/1,融创中国控股,,23010.94
2016/1/1,南京银行,,22830.48
2016/1/1,网易公司,,22802.9
2016/1/1,阿特斯太阳能,,22517.38
2016/1/1,内蒙古包钢钢�?,,
2016/1/1,际华集团,,22437.56
2016/1/1,华润水泥控股,,22434.63
2016/1/1,航天信息,,22383.42
2016/1/1,阳光城集�?,,
2016/1/1,越秀地产,,22115.68
2016/1/1,重庆农村商业银行,,21888.99
2016/1/1,保利协鑫能源控股,,21766.34
2016/1/1,桐昆集团,,21753.68
2016/1/1,华东医药,,21727.38
2016/1/1,宜宾五粮�?,,
2016/1/1,上海钢联电子商务,,21357.14
2016/1/1,环旭电子,,21323.08
2016/1/1,中国国旅,,21291.88
2016/1/1,广州发展集团,,21116.65
2016/1/1,中国东方集团控股,,21071.54
2016/1/1,物产中拓,,21023.58
2016/1/1,保利置业集团,,20888.68
2016/1/1,中国机械设备工程,,20757.36
2016/1/1,中联重科,,20753.35
2016/1/1,云南白药集团,,20738.13
2016/1/1,中国医药健康产业,,20570.23
2016/1/1,恒安国际集团,,20484.11
2016/1/1,江苏中南建设集团,,20449.66
2016/1/1,安阳钢铁,,20363.45
2016/1/1,山东晨鸣纸业集团,,20241.91
2016/1/1,中国电力国际发展,,20196.67
2016/1/1,内蒙古西水创�?,,
2016/1/1,国电科技环保集团,,19970.16
2016/1/1,天合光能,,19711.4
2016/1/1,龙源电力集团,,19648.64
2016/1/1,中国有色金属建设,,19606.88
2016/1/1,延长石油国际,,19537.47
2016/1/1,宁波银行,,19516.22
2016/1/1,万华化学集团,,19492.38
2016/1/1,中铝国际工程,,19449.53
2016/1/1,金科地产集团,,19398.57
2016/1/1,光明乳业,,19373.19
2016/1/1,广州白云山医药集�?,,
2016/1/1,内蒙古伊泰煤�?,,
2016/1/1,超威动力控股,,18870.2
2016/1/1,江苏宏图高科技,,18714.41
2016/1/1,山西西山煤电,,18658.27
2016/1/1,苏州金螳螂建筑装�?,,
2016/1/1,中国金茂控股集团,,18523.57
2016/1/1,深圳欧菲光科技,,18497.77
2016/1/1,康佳集团,,18395.18
2016/1/1,湖北宜化化工,,18337.36
2016/1/1,旭辉控股(集团),,18230.79
2016/1/1,宝业集团,,18216.08
2016/1/1,云南驰宏锌锗,,18113.57
2016/1/1,康美药业,,18066.83
2016/1/1,大明国际控股,,18042.79
2016/1/1,国投安信,,17846.82
2016/1/1,北京首钢,,17843.23
2016/1/1,天能动力国际,,17804.07
2016/1/1,阳煤化工,,17758.84
2016/1/1,中储发展,,17754.39
2016/1/1,金正大生态工程集�?,,
2016/1/1,四川蓝光发展,,17598.36
2016/1/1,河南神火煤电,,17558.22
2016/1/1,上海豫园旅游商城,,17551.48
2016/1/1,武汉武商集团,,17523.66
2016/1/1,天虹商场,,17396.06
2016/1/1,王府井集�?,,
2016/1/1,蓝思科技,,17227.38
2016/1/1,天津港发展控�?,,
2016/1/1,东华能源,,17195.98
2016/1/1,上海电力,,17006.34
2016/1/1,徽商银行,,16977.1
2016/1/1,深圳市中金岭南有色金�?,,
2016/1/1,中国雨润食品集团,,16893.72
2016/1/1,东风汽车,,16875.19
2016/1/1,达利食品集团,,16864.84
2016/1/1,阳泉煤业（集团）,,16863.91
2016/1/1,徐工集团工程机械,,16657.83
2016/1/1,仁恒置地集团,,16581.36
2016/1/1,光大证券,,16571.09
2016/1/1,江苏中天科技,,16522.95
2016/1/1,宁波�?,,
2016/1/1,上海实业控股,,16498.97
2016/1/1,江西正邦科技,,16416.27
2016/1/1,中百控股集团,,16401.38
2016/1/1,信利国际,,16275.65
2016/1/1,海洋石油工程,,16201.51
2016/1/1,中国忠旺控股,,16171.25
2016/1/1,江河创建集团,,16156.59
2016/1/1,北京大北农科技集团,,16098.09
2016/1/1,晶科能源控股,,16076.48
2016/1/1,江苏洋河酒厂,,16052.44
2016/1/1,龙元建设集团,,16028.77
2016/1/1,扬子江船�?控股),,16014.35
2016/1/1,哈药集团,,15856.21
2016/1/1,南京新街口百货商�?,,
2016/1/1,云南铝业,,15852.31
2016/1/1,首创置业,,15833.6
2016/1/1,北京迪信通商�?,,
2016/1/1,海澜之家,,15830.11
2016/1/1,广深铁路,,15725.31
2016/1/1,金发科技,,15682.1
2016/1/1,金融街控�?,,
2016/1/1,步步高商业连�?,,
2016/1/1,浙江英特集团,,15466.44
2016/1/1,深圳控股,,15438.75
2016/1/1,中天城投集团,,15386.09
2016/1/1,深圳长城开发科技,,15361.81
2016/1/1,华电福新能源,,15346.97
2016/1/1,中国联塑集团控股,,15264.4
2016/1/1,新疆中泰化学,,15263.2
2016/1/1,内蒙古鄂尔多斯资�?,,
2016/1/1,蓝星安迪�?,,
2016/1/1,上海世茂,,15032.8
2016/1/1,中国绿地润东汽车集团,,14923.05
2016/1/1,浙江龙盛集团,,14842.11
2016/1/1,泰禾集团,,14813.26
2016/1/1,理文造纸,,14758.03
2016/1/1,银座集团,,14591.37
2016/1/1,龙光地产控股,,14574.01
2016/1/1,雅戈尔集�?,,
2016/1/1,中芯国际集成电路制�?,,
2016/1/1,天地科技,,14347.27
2016/1/1,北京京能清洁能源电力,,14346.03
2016/1/1,盛京银行,,14184.16
2016/1/1,东方国际创业,,14174.39
2016/1/1,山东恒邦冶炼,,14144.01
2016/1/1,通威,,14079.25
2016/1/1,中国海外宏洋集团,,13918.78
2016/1/1,株洲冶炼集团,,13770.7
2016/1/1,唐山三友化工,,13693.85
2016/1/1,山东南山铝业,,13669.89
2016/1/1,歌尔声学,,13656.03
2016/1/1,时代地产控股,,13638.16
2016/1/1,玉柴国际,,13625.17
2016/1/1,江苏亨通光�?,,
2016/1/1,浙江海亮,,13616.35
2016/1/1,福耀玻璃工业集团,,13573.5
2016/1/1,晶澳太阳能控�?,,
2016/1/1,中粮地产(集团),,13499.54
2016/1/1,烽火通信科技,,13489.64
2016/1/1,五菱汽车集团控股,,13451.24
2016/1/1,北京华联综合超市,,13429.81
2016/1/1,紫光,,13349.9
2016/1/1,中国西电电气,,13337.38
2016/1/1,亨得利控�?,,
2016/1/1,宁波建工,,13276.23
2016/1/1,华新水泥,,13271.32
2016/1/1,天士力制药集�?,,
2016/1/1,乐视网信息技�?北京),,13016.73
2016/1/1,宝胜科技创新,,12988.43
2016/1/1,长春欧亚集团,,12904.99
2016/1/1,鲁西化工集团,,12870.9
2016/1/1,中海发展,,12776.53
2016/1/1,泛海控股,,12670.58
2016/1/1,申洲国际集团控股,,12639.33
2016/1/1,杭州滨江房产集团,,12617.56
2016/1/1,搜狐网络有限责任公司,,12578.69
2016/1/1,建业地产,,12562.72
2016/1/1,中航直升�?,,
2016/1/1,福建三钢闽光,,12541.95
2016/1/1,北京燕京啤酒,,12538.27
2016/1/1,冀中能�?,,
2016/1/1,浙江沪杭甬高速公�?,,
2016/1/1,力帆实业(集团),,12458
2016/1/1,凌源钢铁,,12452.84
2016/1/1,平顶山天安煤�?,,
2016/1/1,湖北兴发化工集团,,12392.34
2016/1/1,酷派集团,,12288.44
2016/1/1,上海梅林正广�?,,
2016/1/1,中国生物制药,,12189.89
2016/1/1,海马汽车集团,,12180.96
2016/1/1,上海锦江国际酒店（集团）,,12160.43
2016/1/1,中利科技集团,,12139.98
2016/1/1,浙江正泰电器,,12026.47
2016/1/1,郑州煤电,,11995.52
2016/1/1,哈尔滨银�?,,
2016/1/1,天津银行,,11921.74
2016/1/1,宝龙地产控股,,11907.3
2016/1/1,梅花生物科技集团,,11853.17
2016/1/1,远东宏信,,11795.98
2016/1/1,奇虎360科技,,11718.24
2016/1/1,远东智慧能源,,11711
2016/1/1,中粮屯河,,11667.55
2016/1/1,新湖中宝,,11636.3
2016/1/1,中文天地出版传媒,,11601.62
2016/1/1,浙江栋梁新材,,11572.2
2016/1/1,兴业证券,,11540.61
2016/1/1,北京京客隆商业集�?,,
2016/1/1,锦州银行,,11517.38
2016/1/1,携程国际,,11496.95
2016/1/1,攀钢集团钒钛资�?,,
2016/1/1,北控水务集团,,11312.51
2016/1/1,安徽省皖�?,,
2016/1/1,佛山市海天调味食�?,,
2016/1/1,阜丰集团,,11225.72
2016/1/1,人人乐连锁商业集�?,,
2016/1/1,中国山水水泥集团,,11166.21
2016/1/1,山西潞安环保能源开�?,,
2016/1/1,广州东凌国际投资,,11154.06
2016/1/1,广东韶钢松山,,11144.59
2016/1/1,深圳能源集团,,11129.98
2016/1/1,安踏体育用品,,11125.94
2016/1/1,深圳市海王生物工�?,,
2016/1/1,唐山冀东水�?,,
2016/1/1,吉林亚泰(集团),,11011.67
2016/1/1,河南豫光金铅,,10975.22
2016/1/1,北京首商集团,,10935.86
2016/1/1,青海盐湖工业,,10882.22
2016/1/1,北京京能电力,,10873.22
2016/1/1,上海龙宇燃油,,10870.28
2016/1/1,内蒙古蒙电华能热�?,,
2016/1/1,山东太阳纸业,,10825.12
2016/1/1,株洲时代新材料科技,,10825.11
2016/1/1,北京同仁�?,,
2016/1/1,永泰能源,,10784.22
2016/1/1,合生创展集团,,10761.44
2016/1/1,宜宾天原集团,,10703.83
2016/1/1,舜宇光学科技(集团),,10696.23
2016/1/1,中骏置业控股,,10690.08
2016/1/1,中海石油化学,,10671.84
2016/1/1,中青旅控�?,,
2016/1/1,天虹纺织集团,,10574.85
2016/1/1,新疆八一钢铁,,10555.45
2016/1/1,开滦能源化�?,,
2016/1/1,经纬纺织机械,,10395.1
2016/1/1,禹洲地产,,10375.5
2016/1/1,广西桂冠电力,,10310.75
2016/1/1,中建西部建设,,10294.93
2016/1/1,万向钱潮,,10241.43
2016/1/1,立讯精密工业,,10139.49
2016/1/1,浪潮电子信息产业,,10123
2016/1/1,中南出版传媒集团,,10085.43
2016/1/1,浙江大华技�?,,
2016/1/1,人福医药集团公司,,10053.98
2016/1/1,江苏凤凰出版传媒,,10045.84
2016/1/1,英利绿色能源控股,,9965.79
2016/1/1,金洲慈航集团,,9923.16
2016/1/1,长春一汽富维汽车零部件,,9863.62
2016/1/1,中国高速传动设备集�?,,
2016/1/1,安徽辉隆农资集团,,9817.79
2016/1/1,宁波华翔电子,,9809.93
2016/1/1,安徽山鹰纸业,,9787
2016/1/1,赛轮金宇集团,,9769.45
2016/1/1,魏桥纺织,,9765.48
2016/1/1,合肥百货大楼集团,,9764.77
2016/1/1,海峡石油化工控股,,9753.61
2016/1/1,中钢国际工程技�?,,
2016/1/1,山东瑞康医药,,9749.96
2016/1/1,河南中孚实业,,9711.6
2016/1/1,辽宁禾丰牧业,,9696.31
2016/1/1,国电南瑞科技,,9678.01
2016/1/1,沈阳化工,,9663.9
2016/1/1,渤海金控投资,,9659.02
2016/1/1,天津泰达,,9655.56
2016/1/1,第一拖拉�?,,
2016/1/1,北京顺鑫农业,,9637.42
2016/1/1,广东省广告集�?,,
2016/1/1,河北建投能源投资,,9625.91
2016/1/1,湖北新洋丰肥�?,,
2016/1/1,四川成渝高速公�?,,
2015/1/1,中国石油化工,,2825914
2015/1/1,中国石油天然气,,2282962
2015/1/1,中国建筑,,800028.8
2015/1/1,中国工商银行,,658892
2015/1/1,中国移动,,641448
2015/1/1,上海汽车集团,,630001.2
2015/1/1,中国中铁,,612559.2
2015/1/1,中国铁建,,591968.4
2015/1/1,中国建设银行,,570470
2015/1/1,中国农业银行,,520858
2015/1/1,中国平安保险(集团),,462882
2015/1/1,中国银行,,456331
2015/1/1,中国人寿保险,,445773
2015/1/1,中国交通建�?,,
2015/1/1,中国人民保险集团,,351496
2015/1/1,中国电信,,324394
2015/1/1,中国中信,,317235.6
2015/1/1,中国联合网络通信,,288570.9
2015/1/1,中国海洋石油,,274634
2015/1/1,联想集团,,271191.3
2015/1/1,中国神华能源,,248360
2015/1/1,中国太平洋保�?集团),,219778
2015/1/1,中国冶金科工,,215785.8
2015/1/1,国药控股,,200131.3
2015/1/1,江西铜业,,198833.5
